mapping_id, reg_id, stmt_id, task_id, topic_score,core_score, aux_score,final_score
mid_3174, Eudralex2007_7.42, Eudralex2007_7.42_1, RecycleDisposal102, 0.69055, 0.5, 0.0, 0.69055
mid_3175, Eudralex2007_7.42, Eudralex2007_7.42_1, InvestigatingTask_103, 0.46714, 0.07117, 0.0, 0.46714
mid_3176, Eudralex2007_7.42, Eudralex2007_7.42_1, InvestigatingTask_201, 0.18549, 0.0, 0.0, 0.18549
mid_3177, Eudralex2007_7.42, Eudralex2007_7.42_1, InvestigatingTask_301, 0.4636, 0.1569, 0.0, 0.4636
mid_3178, Eudralex2007_7.42, Eudralex2007_7.42_1, DeviationRecordTask101, 0.73668, 0.47397, 0.0, 0.73668
mid_3179, Eudralex2007_7.42, Eudralex2007_7.42_1, BioDisposal101, 0.69055, 0.5, 0.0, 0.69055
mid_3180, Eudralex2007_7.42, Eudralex2007_7.42_1, InvestigatingTask_302, 0.4636, 0.1569, 0.0, 0.4636
mid_3181, Eudralex2007_7.42, Eudralex2007_7.42_1, DeviationRecordTask103, 0.73668, 0.47397, 0.0, 0.73668
mid_3182, Eudralex2007_7.42, Eudralex2007_7.42_1, DeviationRecordTask102, 0.73668, 0.47397, 0.0, 0.73668
mid_3183, Eudralex2007_7.42, Eudralex2007_7.42_1, ToxicDisposal103, 0.69055, 0.5, 0.0, 0.69055
mid_3184, Eudralex2007_7.42, Eudralex2007_7.42_1, DeviationRecordTask104, 0.73668, 0.47397, 0.0, 0.73668
mid_3185, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_302, 0.39329, 0.69867, 0.64375, 0.69867
mid_3186, Eudralex2007_5.22, Eudralex2007_5.22_1, P101Task, 0.32431, 0.5, 0.18373, 0.5
mid_3187, Eudralex2007_5.22, Eudralex2007_5.22_1, DataRecordingTask501, 0.24248, 0.4028, 0.29629, 0.4028
mid_3188, Eudralex2007_5.22, Eudralex2007_5.22_1, IncidentRecordingTask401, 0.24248, 0.4028, 0.30904, 0.4028
mid_3189, Eudralex2007_5.22, Eudralex2007_5.22_1, AspirinTabletMarkTask101, 0.30812, 0.69867, 0.42565, 0.69867
mid_3190, Eudralex2007_5.22, Eudralex2007_5.22_1, AspirinTabletMarkTask102, 0.39329, 0.69867, 0.64375, 0.69867
mid_3191, Eudralex2007_5.22, Eudralex2007_5.22_1, AspirinStorageTask101, 0.23899, 0.87971, 0.47629, 0.87971
mid_3192, Eudralex2007_5.22, Eudralex2007_5.22_1, ResultRecordingTask303, 0.32432, 0.4028, 0.36879, 0.4028
mid_3193, Eudralex2007_5.22, Eudralex2007_5.22_1, StoringTask102, 0.21356, 0.87971, 0.47629, 0.87971
mid_3194, Eudralex2007_5.22, Eudralex2007_5.22_1, PurchasingTask102, 0.35358, 0.37971, 0.47629, 0.428
mid_3195, Eudralex2007_5.22, Eudralex2007_5.22_1, ComplaintRecordingTask203, 0.24248, 0.4028, 0.29629, 0.4028
mid_3196, Eudralex2007_5.22, Eudralex2007_5.22_1, STask303, 0.22185, 0.54196, 0.22439, 0.54196
mid_3197, Eudralex2007_5.22, Eudralex2007_5.22_1, AcidPurchaseTask101, 0.23899, 0.37971, 0.47629, 0.428
mid_3198, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_301, 0.48181, 1.0, 0.33531, 1.0
mid_3199, Eudralex2007_5.22, Eudralex2007_5.22_1, DisposingTask201, 0.20295, 0.31192, 0.24903, 0.31192
mid_3200, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_302, 0.48181, 1.0, 0.33531, 1.0
mid_3201, Eudralex2007_5.22, Eudralex2007_5.22_1, ResultRecordingTask301, 0.32432, 0.4028, 0.36879, 0.4028
mid_3202, Eudralex2007_5.22, Eudralex2007_5.22_1, P102Task, 0.43237, 0.5, 0.34086, 0.5
mid_3203, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_202, 0.39329, 0.69867, 0.64375, 0.69867
mid_3204, Eudralex2007_5.22, Eudralex2007_5.22_1, ProtectingTask202, 0.23899, 0.37971, 0.47629, 0.428
mid_3205, Eudralex2007_5.22, Eudralex2007_5.22_1, DataRecordingTask502, 0.24248, 0.4028, 0.29629, 0.4028
mid_3206, Eudralex2007_5.22, Eudralex2007_5.22_1, P103Task, 0.43237, 0.5, 0.34086, 0.5
mid_3207, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_203, 0.39329, 0.69867, 0.64375, 0.69867
mid_3208, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_201, 0.39464, 1.0, 0.24155, 1.0
mid_3209, Eudralex2007_5.22, Eudralex2007_5.22_1, CheckingTask402, 0.27309, 0.17625, 0.40695, 0.34002
mid_3210, Eudralex2007_5.22, Eudralex2007_5.22_1, CheckingTask403, 0.27309, 0.17625, 0.40695, 0.34002
mid_3211, Eudralex2007_5.22, Eudralex2007_5.22_1, S203Task, 0.22071, 1.0, 0.30648, 1.0
mid_3212, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_301, 0.39329, 0.69867, 0.64375, 0.69867
mid_3213, Eudralex2007_5.22, Eudralex2007_5.22_1, CheckingTask401, 0.27309, 0.17625, 0.40695, 0.34002
mid_3214, Eudralex2007_5.22, Eudralex2007_5.22_1, DisposingTask202, 0.20295, 0.31192, 0.24903, 0.31192
mid_3215, Eudralex2007_5.22, Eudralex2007_5.22_1, StoringTask104, 0.23899, 0.87971, 0.47629, 0.87971
mid_3216, Eudralex2007_5.22, Eudralex2007_5.22_1, S201Task, 0.44111, 1.0, 0.43548, 1.0
mid_3217, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_303, 0.48181, 1.0, 0.33531, 1.0
mid_3218, Eudralex2007_5.22, Eudralex2007_5.22_1, PurchasingTask104, 0.35358, 0.37971, 0.47629, 0.428
mid_3219, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_202, 0.5474, 1.0, 0.43548, 1.0
mid_3220, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_303, 0.39329, 0.69867, 0.64375, 0.69867
mid_3221, Eudralex2007_5.22, Eudralex2007_5.22_1, IncidentRecordingTask403, 0.24248, 0.4028, 0.30904, 0.4028
mid_3222, Eudralex2007_5.22, Eudralex2007_5.22_1, MarkingTask_201, 0.39329, 0.69867, 0.64375, 0.69867
mid_3223, Eudralex2007_5.22, Eudralex2007_5.22_1, IncidentRecordingTask402, 0.24248, 0.4028, 0.30904, 0.4028
mid_3224, Eudralex2007_5.22, Eudralex2007_5.22_1, StoringTask103, 0.21356, 0.87971, 0.47629, 0.87971
mid_3225, Eudralex2007_5.22, Eudralex2007_5.22_1, STask301, 0.22185, 0.54196, 0.22439, 0.54196
mid_3226, Eudralex2007_5.22, Eudralex2007_5.22_1, T101CleaningTask, 0.57074, 1.0, 0.36951, 1.0
mid_3227, Eudralex2007_5.22, Eudralex2007_5.22_1, STask302, 0.22185, 0.54196, 0.22439, 0.54196
mid_3228, Eudralex2007_5.22, Eudralex2007_5.22_1, ProtectingTask203, 0.23899, 0.37971, 0.47629, 0.428
mid_3229, Eudralex2007_5.22, Eudralex2007_5.22_1, DisposingTask203, 0.20295, 0.31192, 0.24903, 0.31192
mid_3230, Eudralex2007_5.22, Eudralex2007_5.22_1, ComplaintRecordingTask201, 0.23274, 0.4028, 0.2993, 0.4028
mid_3231, Eudralex2007_5.22, Eudralex2007_5.22_1, ComplaintRecordingTask202, 0.23274, 0.4028, 0.2993, 0.4028
mid_3232, Eudralex2007_5.22, Eudralex2007_5.22_1, AspirinTabletMarkTask103, 0.39329, 0.69867, 0.64375, 0.69867
mid_3233, Eudralex2007_5.22, Eudralex2007_5.22_1, PurchasingTask103, 0.2017, 0.37971, 0.0662, 0.37971
mid_3234, Eudralex2007_5.22, Eudralex2007_5.22_1, ResultRecordingTask302, 0.32432, 0.4028, 0.36879, 0.4028
mid_3235, Eudralex2007_5.22, Eudralex2007_5.22_1, ProtectingTask201, 0.23899, 0.37971, 0.47629, 0.428
mid_3236, Eudralex2007_5.22, Eudralex2007_5.22_1, T102CleaningTask, 0.57074, 1.0, 0.36951, 1.0
mid_3237, Eudralex2007_5.22, Eudralex2007_5.22_1, CleaningTask_203, 0.48181, 1.0, 0.40521, 1.0
mid_3238, Eudralex2007_5.22, Eudralex2007_5.22_1, DataRecordingTask503, 0.24248, 0.4028, 0.29629, 0.4028
mid_3239, Eudralex2007_5.22, Eudralex2007_5.22_1, S202Task, 0.47342, 1.0, 0.30648, 1.0
mid_3240, Eudralex2007_5.22, Eudralex2007_5.22_1, TankCleaningTask103, 0.57074, 1.0, 0.36951, 1.0
mid_3241, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_303, 0.27568, 0.34126, 0.41077, 0.376015
mid_3242, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_101, 0.27309, 0.17625, 0.40695, 0.34002
mid_3243, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_102, 0.18195, 0.0, 0.16998, 0.18195
mid_3244, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_203, 0.27309, 0.0, 0.40695, 0.34002
mid_3245, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_104, 0.18195, 0.0, 0.16998, 0.18195
mid_3246, Eudralex2007_5.22, Eudralex2007_5.22_1, RecycleDisposal102, 0.34698, 0.64967, 0.56569, 0.64967
mid_3247, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_103, 0.27309, 0.0, 0.40695, 0.34002
mid_3248, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_201, 0.16138, 0.0, 0.04856, 0.16138
mid_3249, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_301, 0.24796, 0.16501, 0.31815, 0.283055
mid_3250, Eudralex2007_5.22, Eudralex2007_5.22_1, DeviationRecordTask101, 0.24783, 0.4028, 0.33467, 0.4028
mid_3251, Eudralex2007_5.22, Eudralex2007_5.22_1, BioDisposal101, 0.34698, 0.64967, 0.56569, 0.64967
mid_3252, Eudralex2007_5.22, Eudralex2007_5.22_1, InvestigatingTask_302, 0.24796, 0.16501, 0.31815, 0.283055
mid_3253, Eudralex2007_5.22, Eudralex2007_5.22_1, DeviationRecordTask103, 0.24783, 0.4028, 0.33467, 0.4028
mid_3254, Eudralex2007_5.22, Eudralex2007_5.22_1, DeviationRecordTask102, 0.24783, 0.4028, 0.33467, 0.4028
mid_3255, Eudralex2007_5.22, Eudralex2007_5.22_1, ToxicDisposal103, 0.34698, 0.64967, 0.56569, 0.64967
mid_3256, Eudralex2007_5.22, Eudralex2007_5.22_1, DeviationRecordTask104, 0.24783, 0.4028, 0.33467, 0.4028
mid_3257, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_302, 0.65707, 0.5, 0.0, 0.65707
mid_3258, Eudralex2007_7.12, Eudralex2007_7.12_1, P101Task, 0.33369, 0.37971, 0.0, 0.37971
mid_3259, Eudralex2007_7.12, Eudralex2007_7.12_1, DataRecordingTask501, 0.42144, 0.0, 0.0, 0.42144
mid_3260, Eudralex2007_7.12, Eudralex2007_7.12_1, IncidentRecordingTask401, 0.44098, 0.0, 0.0, 0.44098
mid_3261, Eudralex2007_7.12, Eudralex2007_7.12_1, AspirinTabletMarkTask101, 0.50124, 0.5, 0.0, 0.50124
mid_3262, Eudralex2007_7.12, Eudralex2007_7.12_1, AspirinTabletMarkTask102, 0.65443, 0.5, 0.0, 0.65443
mid_3263, Eudralex2007_7.12, Eudralex2007_7.12_1, AspirinStorageTask101, 0.46008, 0.5, 0.0, 0.5
mid_3264, Eudralex2007_7.12, Eudralex2007_7.12_1, ResultRecordingTask303, 0.4653, 0.23537, 0.0, 0.4653
mid_3265, Eudralex2007_7.12, Eudralex2007_7.12_1, StoringTask102, 0.46008, 0.5, 0.0, 0.5
mid_3266, Eudralex2007_7.12, Eudralex2007_7.12_1, PurchasingTask102, 0.52917, 1.0, 0.0, 1.0
mid_3267, Eudralex2007_7.12, Eudralex2007_7.12_1, ComplaintRecordingTask203, 0.40438, 0.0, 0.0, 0.40438
mid_3268, Eudralex2007_7.12, Eudralex2007_7.12_1, STask303, 0.33352, 0.19363, 0.0, 0.33352
mid_3269, Eudralex2007_7.12, Eudralex2007_7.12_1, AcidPurchaseTask101, 0.44804, 1.0, 0.0, 1.0
mid_3270, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_301, 0.44339, 0.37971, 0.0, 0.44339
mid_3271, Eudralex2007_7.12, Eudralex2007_7.12_1, DisposingTask201, 0.30274, 0.19363, 0.0, 0.30274
mid_3272, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_302, 0.44339, 0.37971, 0.0, 0.44339
mid_3273, Eudralex2007_7.12, Eudralex2007_7.12_1, ResultRecordingTask301, 0.4653, 0.23537, 0.0, 0.4653
mid_3274, Eudralex2007_7.12, Eudralex2007_7.12_1, P102Task, 0.44276, 0.37971, 0.0, 0.44276
mid_3275, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_202, 0.70603, 0.5, 0.0, 0.70603
mid_3276, Eudralex2007_7.12, Eudralex2007_7.12_1, ProtectingTask202, 0.53582, 0.5, 0.0, 0.53582
mid_3277, Eudralex2007_7.12, Eudralex2007_7.12_1, DataRecordingTask502, 0.42144, 0.0, 0.0, 0.42144
mid_3278, Eudralex2007_7.12, Eudralex2007_7.12_1, P103Task, 0.36898, 0.37971, 0.0, 0.37971
mid_3279, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_203, 0.70603, 0.5, 0.0, 0.70603
mid_3280, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_201, 0.32309, 0.37971, 0.0, 0.37971
mid_3281, Eudralex2007_7.12, Eudralex2007_7.12_1, CheckingTask402, 0.57285, 0.0, 0.0, 0.57285
mid_3282, Eudralex2007_7.12, Eudralex2007_7.12_1, CheckingTask403, 0.57285, 0.0, 0.0, 0.57285
mid_3283, Eudralex2007_7.12, Eudralex2007_7.12_1, S203Task, 0.36613, 0.37971, 0.0, 0.37971
mid_3284, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_301, 0.65707, 0.5, 0.0, 0.65707
mid_3285, Eudralex2007_7.12, Eudralex2007_7.12_1, CheckingTask401, 0.57285, 0.0, 0.0, 0.57285
mid_3286, Eudralex2007_7.12, Eudralex2007_7.12_1, DisposingTask202, 0.30274, 0.19363, 0.0, 0.30274
mid_3287, Eudralex2007_7.12, Eudralex2007_7.12_1, StoringTask104, 0.46008, 0.5, 0.0, 0.5
mid_3288, Eudralex2007_7.12, Eudralex2007_7.12_1, S201Task, 0.52022, 0.37971, 0.0, 0.52022
mid_3289, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_303, 0.44339, 0.37971, 0.0, 0.44339
mid_3290, Eudralex2007_7.12, Eudralex2007_7.12_1, PurchasingTask104, 0.52917, 1.0, 0.0, 1.0
mid_3291, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_202, 0.52022, 0.37971, 0.0, 0.52022
mid_3292, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_303, 0.65707, 0.5, 0.0, 0.65707
mid_3293, Eudralex2007_7.12, Eudralex2007_7.12_1, IncidentRecordingTask403, 0.44098, 0.0, 0.0, 0.44098
mid_3294, Eudralex2007_7.12, Eudralex2007_7.12_1, MarkingTask_201, 0.70603, 0.5, 0.0, 0.70603
mid_3295, Eudralex2007_7.12, Eudralex2007_7.12_1, IncidentRecordingTask402, 0.44098, 0.0, 0.0, 0.44098
mid_3296, Eudralex2007_7.12, Eudralex2007_7.12_1, StoringTask103, 0.46008, 0.5, 0.0, 0.5
mid_3297, Eudralex2007_7.12, Eudralex2007_7.12_1, STask301, 0.33352, 0.19363, 0.0, 0.33352
mid_3298, Eudralex2007_7.12, Eudralex2007_7.12_1, T101CleaningTask, 0.44339, 0.37971, 0.0, 0.44339
mid_3299, Eudralex2007_7.12, Eudralex2007_7.12_1, STask302, 0.33352, 0.19363, 0.0, 0.33352
mid_3300, Eudralex2007_7.12, Eudralex2007_7.12_1, ProtectingTask203, 0.53582, 0.5, 0.0, 0.53582
mid_3301, Eudralex2007_7.12, Eudralex2007_7.12_1, DisposingTask203, 0.30274, 0.19363, 0.0, 0.30274
mid_3302, Eudralex2007_7.12, Eudralex2007_7.12_1, ComplaintRecordingTask201, 0.36969, 0.0, 0.0, 0.36969
mid_3303, Eudralex2007_7.12, Eudralex2007_7.12_1, ComplaintRecordingTask202, 0.36969, 0.0, 0.0, 0.36969
mid_3304, Eudralex2007_7.12, Eudralex2007_7.12_1, AspirinTabletMarkTask103, 0.65443, 0.5, 0.0, 0.65443
mid_3305, Eudralex2007_7.12, Eudralex2007_7.12_1, PurchasingTask103, 0.19194, 1.0, 0.0, 1.0
mid_3306, Eudralex2007_7.12, Eudralex2007_7.12_1, ResultRecordingTask302, 0.4653, 0.23537, 0.0, 0.4653
mid_3307, Eudralex2007_7.12, Eudralex2007_7.12_1, ProtectingTask201, 0.53582, 0.5, 0.0, 0.53582
mid_3308, Eudralex2007_7.12, Eudralex2007_7.12_1, T102CleaningTask, 0.44649, 0.37971, 0.0, 0.44649
mid_3309, Eudralex2007_7.12, Eudralex2007_7.12_1, CleaningTask_203, 0.44339, 0.37971, 0.0, 0.44339
mid_3310, Eudralex2007_7.12, Eudralex2007_7.12_1, DataRecordingTask503, 0.42144, 0.0, 0.0, 0.42144
mid_3311, Eudralex2007_7.12, Eudralex2007_7.12_1, S202Task, 0.50202, 0.37971, 0.0, 0.50202
mid_3312, Eudralex2007_7.12, Eudralex2007_7.12_1, TankCleaningTask103, 0.44649, 0.37971, 0.0, 0.44649
mid_3313, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_303, 0.60225, 0.1569, 0.0, 0.60225
mid_3314, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_101, 0.57466, 0.07117, 0.0, 0.57466
mid_3315, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_102, 0.39355, 0.07117, 0.0, 0.39355
mid_3316, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_203, 0.55472, 0.0, 0.0, 0.55472
mid_3317, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_104, 0.39355, 0.07117, 0.0, 0.39355
mid_3318, Eudralex2007_7.12, Eudralex2007_7.12_1, RecycleDisposal102, 0.54731, 0.5, 0.0, 0.54731
mid_3319, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_103, 0.57466, 0.07117, 0.0, 0.57466
mid_3320, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_201, 0.21702, 0.0, 0.0, 0.21702
mid_3321, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_301, 0.46153, 0.1569, 0.0, 0.46153
mid_3322, Eudralex2007_7.12, Eudralex2007_7.12_1, DeviationRecordTask101, 0.52528, 0.07117, 0.0, 0.52528
mid_3323, Eudralex2007_7.12, Eudralex2007_7.12_1, BioDisposal101, 0.54731, 0.5, 0.0, 0.54731
mid_3324, Eudralex2007_7.12, Eudralex2007_7.12_1, InvestigatingTask_302, 0.46153, 0.1569, 0.0, 0.46153
mid_3325, Eudralex2007_7.12, Eudralex2007_7.12_1, DeviationRecordTask103, 0.52528, 0.07117, 0.0, 0.52528
mid_3326, Eudralex2007_7.12, Eudralex2007_7.12_1, DeviationRecordTask102, 0.52528, 0.07117, 0.0, 0.52528
mid_3327, Eudralex2007_7.12, Eudralex2007_7.12_1, ToxicDisposal103, 0.54731, 0.5, 0.0, 0.54731
mid_3328, Eudralex2007_7.12, Eudralex2007_7.12_1, DeviationRecordTask104, 0.52528, 0.07117, 0.0, 0.52528
mid_3329, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_302, 0.47306, 0.50454, 0.0, 0.50454
mid_3330, Eudralex2007_2.16, Eudralex2007_2.16_1, P101Task, 0.21965, 0.06477, 0.0, 0.21965
mid_3331, Eudralex2007_2.16, Eudralex2007_2.16_1, DataRecordingTask501, 0.3517, 0.38298, 0.0, 0.38298
mid_3332, Eudralex2007_2.16, Eudralex2007_2.16_1, IncidentRecordingTask401, 0.40767, 0.62386, 0.0, 0.62386
mid_3333, Eudralex2007_2.16, Eudralex2007_2.16_1, AspirinTabletMarkTask101, 0.44211, 0.46772, 0.0, 0.46772
mid_3334, Eudralex2007_2.16, Eudralex2007_2.16_1, AspirinTabletMarkTask102, 0.47042, 0.46772, 0.0, 0.47042
mid_3335, Eudralex2007_2.16, Eudralex2007_2.16_1, AspirinStorageTask101, 0.36685, 0.44998, 0.0, 0.44998
mid_3336, Eudralex2007_2.16, Eudralex2007_2.16_1, ResultRecordingTask303, 0.42311, 0.6542, 0.0, 0.6542
mid_3337, Eudralex2007_2.16, Eudralex2007_2.16_1, StoringTask102, 0.36685, 0.44998, 0.0, 0.44998
mid_3338, Eudralex2007_2.16, Eudralex2007_2.16_1, PurchasingTask102, 0.44798, 0.1335, 0.0, 0.44798
mid_3339, Eudralex2007_2.16, Eudralex2007_2.16_1, ComplaintRecordingTask203, 0.33464, 0.38298, 0.0, 0.38298
mid_3340, Eudralex2007_2.16, Eudralex2007_2.16_1, STask303, 0.30509, 0.42477, 0.0, 0.42477
mid_3341, Eudralex2007_2.16, Eudralex2007_2.16_1, AcidPurchaseTask101, 0.36685, 0.1335, 0.0, 0.36685
mid_3342, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_301, 0.19146, 0.0, 0.0, 0.19146
mid_3343, Eudralex2007_2.16, Eudralex2007_2.16_1, DisposingTask201, 0.30509, 0.1083, 0.0, 0.30509
mid_3344, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_302, 0.19146, 0.0, 0.0, 0.19146
mid_3345, Eudralex2007_2.16, Eudralex2007_2.16_1, ResultRecordingTask301, 0.42311, 0.6542, 0.0, 0.6542
mid_3346, Eudralex2007_2.16, Eudralex2007_2.16_1, P102Task, 0.21965, 0.06477, 0.0, 0.21965
mid_3347, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_202, 0.56829, 0.50498, 0.0, 0.56829
mid_3348, Eudralex2007_2.16, Eudralex2007_2.16_1, ProtectingTask202, 0.36685, 0.1335, 0.0, 0.36685
mid_3349, Eudralex2007_2.16, Eudralex2007_2.16_1, DataRecordingTask502, 0.3517, 0.38298, 0.0, 0.38298
mid_3350, Eudralex2007_2.16, Eudralex2007_2.16_1, P103Task, 0.21965, 0.06477, 0.0, 0.21965
mid_3351, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_203, 0.56829, 0.50498, 0.0, 0.56829
mid_3352, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_201, 0.31296, 0.13153, 0.0, 0.31296
mid_3353, Eudralex2007_2.16, Eudralex2007_2.16_1, CheckingTask402, 0.46702, 0.62728, 0.0, 0.62728
mid_3354, Eudralex2007_2.16, Eudralex2007_2.16_1, CheckingTask403, 0.46702, 0.62728, 0.0, 0.62728
mid_3355, Eudralex2007_2.16, Eudralex2007_2.16_1, S203Task, 0.11395, 0.31647, 0.0, 0.31647
mid_3356, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_301, 0.47306, 0.50454, 0.0, 0.50454
mid_3357, Eudralex2007_2.16, Eudralex2007_2.16_1, CheckingTask401, 0.46702, 0.62728, 0.0, 0.62728
mid_3358, Eudralex2007_2.16, Eudralex2007_2.16_1, DisposingTask202, 0.30509, 0.1083, 0.0, 0.30509
mid_3359, Eudralex2007_2.16, Eudralex2007_2.16_1, StoringTask104, 0.36685, 0.44998, 0.0, 0.44998
mid_3360, Eudralex2007_2.16, Eudralex2007_2.16_1, S201Task, 0.40104, 0.57751, 0.0, 0.57751
mid_3361, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_303, 0.19146, 0.0, 0.0, 0.19146
mid_3362, Eudralex2007_2.16, Eudralex2007_2.16_1, PurchasingTask104, 0.44798, 0.1335, 0.0, 0.44798
mid_3363, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_202, 0.40104, 0.26104, 0.0, 0.40104
mid_3364, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_303, 0.47306, 0.50454, 0.0, 0.50454
mid_3365, Eudralex2007_2.16, Eudralex2007_2.16_1, IncidentRecordingTask403, 0.40767, 0.62386, 0.0, 0.62386
mid_3366, Eudralex2007_2.16, Eudralex2007_2.16_1, MarkingTask_201, 0.56829, 0.50498, 0.0, 0.56829
mid_3367, Eudralex2007_2.16, Eudralex2007_2.16_1, IncidentRecordingTask402, 0.40767, 0.62386, 0.0, 0.62386
mid_3368, Eudralex2007_2.16, Eudralex2007_2.16_1, StoringTask103, 0.36685, 0.44998, 0.0, 0.44998
mid_3369, Eudralex2007_2.16, Eudralex2007_2.16_1, STask301, 0.30509, 0.42477, 0.0, 0.42477
mid_3370, Eudralex2007_2.16, Eudralex2007_2.16_1, T101CleaningTask, 0.29716, 0.06477, 0.0, 0.29716
mid_3371, Eudralex2007_2.16, Eudralex2007_2.16_1, STask302, 0.30509, 0.42477, 0.0, 0.42477
mid_3372, Eudralex2007_2.16, Eudralex2007_2.16_1, ProtectingTask203, 0.36685, 0.1335, 0.0, 0.36685
mid_3373, Eudralex2007_2.16, Eudralex2007_2.16_1, DisposingTask203, 0.30509, 0.1083, 0.0, 0.30509
mid_3374, Eudralex2007_2.16, Eudralex2007_2.16_1, ComplaintRecordingTask201, 0.43323, 0.38298, 0.0, 0.43323
mid_3375, Eudralex2007_2.16, Eudralex2007_2.16_1, ComplaintRecordingTask202, 0.43323, 0.38298, 0.0, 0.43323
mid_3376, Eudralex2007_2.16, Eudralex2007_2.16_1, AspirinTabletMarkTask103, 0.47042, 0.46772, 0.0, 0.47042
mid_3377, Eudralex2007_2.16, Eudralex2007_2.16_1, PurchasingTask103, 0.15999, 0.1335, 0.0, 0.15999
mid_3378, Eudralex2007_2.16, Eudralex2007_2.16_1, ResultRecordingTask302, 0.42311, 0.6542, 0.0, 0.6542
mid_3379, Eudralex2007_2.16, Eudralex2007_2.16_1, ProtectingTask201, 0.36685, 0.1335, 0.0, 0.36685
mid_3380, Eudralex2007_2.16, Eudralex2007_2.16_1, T102CleaningTask, 0.29716, 0.06477, 0.0, 0.29716
mid_3381, Eudralex2007_2.16, Eudralex2007_2.16_1, CleaningTask_203, 0.33347, 0.13153, 0.0, 0.33347
mid_3382, Eudralex2007_2.16, Eudralex2007_2.16_1, DataRecordingTask503, 0.3517, 0.38298, 0.0, 0.38298
mid_3383, Eudralex2007_2.16, Eudralex2007_2.16_1, S202Task, 0.11395, 0.31647, 0.0, 0.31647
mid_3384, Eudralex2007_2.16, Eudralex2007_2.16_1, TankCleaningTask103, 0.29716, 0.06477, 0.0, 0.29716
mid_3385, Eudralex2007_2.16, Eudralex2007_2.16_1, InvestigatingTask_303, 0.64052, 0.88639, 0.0, 0.88639
mid_3386, Eudralex2007_2.16, Eudralex2007_2.16_1, InvestigatingTask_101, 0.47039, 0.88639, 0.0, 0.88639
mid_3387, Eudralex2007_2.16, Eudralex2007_2.16_1, InvestigatingTask_102, 0.40301, 0.5, 0.0, 0.5
mid_3388, Eudralex2007_2.16, Eudralex2007_2.16_1, InvestigatingTask_203, 0.44518, 0.0, 0.0, 0.44518
mid_3389, Eudralex2007_2.16, Eudralex2007_2.16_1, InvestigatingTask_104, 0.40301, 0.5, 0.0, 0.5
mid_3390, Eudralex2007_2.16, Eudralex2007_2.16_1, RecycleDisposal102, 0.43938, 0.14963, 0.0, 0.43938
