sn,alpha,beta,gamma,threshold,precision,recall,fmeasure
1010,0.20000000000000015,0.7000000000000001,0.20000000000000015,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1011,0.20000000000000015,0.7000000000000001,0.10000000000000014,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1012,0.20000000000000015,0.7000000000000001,1.3877787807814457E-16,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1013,0.20000000000000015,0.6000000000000001,1.0,0.7999999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1014,0.20000000000000015,0.6000000000000001,0.9,0.7999999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1015,0.20000000000000015,0.6000000000000001,0.8,0.7899999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1016,0.20000000000000015,0.6000000000000001,0.7000000000000001,0.7899999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1017,0.20000000000000015,0.6000000000000001,0.6000000000000001,0.7899999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1018,0.20000000000000015,0.6000000000000001,0.5000000000000001,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1019,0.20000000000000015,0.6000000000000001,0.40000000000000013,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1020,0.20000000000000015,0.6000000000000001,0.30000000000000016,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1021,0.20000000000000015,0.6000000000000001,0.20000000000000015,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1022,0.20000000000000015,0.6000000000000001,0.10000000000000014,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1023,0.20000000000000015,0.6000000000000001,1.3877787807814457E-16,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1024,0.20000000000000015,0.5000000000000001,1.0,0.7499999999999999,0.7894736842105263,0.8823529411764706,0.8333333333333333
1025,0.20000000000000015,0.5000000000000001,0.9,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1026,0.20000000000000015,0.5000000000000001,0.8,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1027,0.20000000000000015,0.5000000000000001,0.7000000000000001,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1028,0.20000000000000015,0.5000000000000001,0.6000000000000001,0.7899999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1029,0.20000000000000015,0.5000000000000001,0.5000000000000001,0.7899999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1030,0.20000000000000015,0.5000000000000001,0.40000000000000013,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1031,0.20000000000000015,0.5000000000000001,0.30000000000000016,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1032,0.20000000000000015,0.5000000000000001,0.20000000000000015,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1033,0.20000000000000015,0.5000000000000001,0.10000000000000014,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1034,0.20000000000000015,0.5000000000000001,1.3877787807814457E-16,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1035,0.20000000000000015,0.40000000000000013,1.0,0.7699999999999999,0.7894736842105263,0.8823529411764706,0.8333333333333333
1036,0.20000000000000015,0.40000000000000013,0.9,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1037,0.20000000000000015,0.40000000000000013,0.8,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
1038,0.20000000000000015,0.40000000000000013,0.7000000000000001,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1039,0.20000000000000015,0.40000000000000013,0.6000000000000001,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1040,0.20000000000000015,0.40000000000000013,0.5000000000000001,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1041,0.20000000000000015,0.40000000000000013,0.40000000000000013,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
1042,0.20000000000000015,0.40000000000000013,0.30000000000000016,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
1043,0.20000000000000015,0.40000000000000013,0.20000000000000015,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1044,0.20000000000000015,0.40000000000000013,0.10000000000000014,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1045,0.20000000000000015,0.40000000000000013,1.3877787807814457E-16,0.7999999999999999,1.0,0.7647058823529411,0.8666666666666666
1046,0.20000000000000015,0.30000000000000016,1.0,0.7799999999999999,0.8,0.7058823529411765,0.7500000000000001
1047,0.20000000000000015,0.30000000000000016,0.9,0.7299999999999999,0.75,0.8823529411764706,0.8108108108108107
1048,0.20000000000000015,0.30000000000000016,0.8,0.7399999999999999,0.75,0.8823529411764706,0.8108108108108107
1049,0.20000000000000015,0.30000000000000016,0.7000000000000001,0.7599999999999999,0.9375,0.8823529411764706,0.9090909090909091
1050,0.20000000000000015,0.30000000000000016,0.6000000000000001,0.7599999999999999,0.9375,0.8823529411764706,0.9090909090909091
1051,0.20000000000000015,0.30000000000000016,0.5000000000000001,0.7499999999999999,0.9375,0.8823529411764706,0.9090909090909091
1052,0.20000000000000015,0.30000000000000016,0.40000000000000013,0.7499999999999999,0.9375,0.8823529411764706,0.9090909090909091
1053,0.20000000000000015,0.30000000000000016,0.30000000000000016,0.7999999999999999,1.0,0.8235294117647058,0.9032258064516129
1054,0.20000000000000015,0.30000000000000016,0.20000000000000015,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
1055,0.20000000000000015,0.30000000000000016,0.10000000000000014,0.7799999999999999,1.0,0.8235294117647058,0.9032258064516129
1056,0.20000000000000015,0.30000000000000016,1.3877787807814457E-16,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1057,0.20000000000000015,0.20000000000000015,1.0,0.7799999999999999,0.8,0.7058823529411765,0.7500000000000001
1058,0.20000000000000015,0.20000000000000015,0.9,0.7799999999999999,0.8,0.7058823529411765,0.7500000000000001
1059,0.20000000000000015,0.20000000000000015,0.8,0.7799999999999999,1.0,0.7058823529411765,0.8275862068965517
1060,0.20000000000000015,0.20000000000000015,0.7000000000000001,0.7899999999999999,1.0,0.7058823529411765,0.8275862068965517
1061,0.20000000000000015,0.20000000000000015,0.6000000000000001,0.7799999999999999,1.0,0.7058823529411765,0.8275862068965517
1062,0.20000000000000015,0.20000000000000015,0.5000000000000001,0.7299999999999999,0.8333333333333334,0.8823529411764706,0.8571428571428571
1063,0.20000000000000015,0.20000000000000015,0.40000000000000013,0.7599999999999999,0.9375,0.8823529411764706,0.9090909090909091
1064,0.20000000000000015,0.20000000000000015,0.30000000000000016,0.7599999999999999,1.0,0.8823529411764706,0.9375
1065,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.8099999999999999,1.0,0.8235294117647058,0.9032258064516129
1066,0.20000000000000015,0.20000000000000015,0.10000000000000014,0.7499999999999999,0.9375,0.8823529411764706,0.9090909090909091
1067,0.20000000000000015,0.20000000000000015,1.3877787807814457E-16,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
1068,0.20000000000000015,0.10000000000000014,1.0,0.7299999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1069,0.20000000000000015,0.10000000000000014,0.9,0.7299999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1070,0.20000000000000015,0.10000000000000014,0.8,0.7399999999999999,0.75,0.7058823529411765,0.7272727272727272
1071,0.20000000000000015,0.10000000000000014,0.7000000000000001,0.7799999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1072,0.20000000000000015,0.10000000000000014,0.6000000000000001,0.7899999999999999,1.0,0.6470588235294118,0.7857142857142858
1073,0.20000000000000015,0.10000000000000014,0.5000000000000001,0.7999999999999999,1.0,0.6470588235294118,0.7857142857142858
1074,0.20000000000000015,0.10000000000000014,0.40000000000000013,0.7799999999999999,0.9230769230769231,0.7058823529411765,0.8000000000000002
1075,0.20000000000000015,0.10000000000000014,0.30000000000000016,0.7399999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1076,0.20000000000000015,0.10000000000000014,0.20000000000000015,0.7699999999999999,0.9375,0.8823529411764706,0.9090909090909091
1077,0.20000000000000015,0.10000000000000014,0.10000000000000014,0.7799999999999999,0.9375,0.8823529411764706,0.9090909090909091
1078,0.20000000000000015,0.10000000000000014,1.3877787807814457E-16,0.7899999999999999,0.9375,0.8823529411764706,0.9090909090909091
1079,0.20000000000000015,1.3877787807814457E-16,1.0,0.7599999999999999,0.7333333333333333,0.6470588235294118,0.6875
1080,0.20000000000000015,1.3877787807814457E-16,0.9,0.7599999999999999,0.7333333333333333,0.6470588235294118,0.6875
1081,0.20000000000000015,1.3877787807814457E-16,0.8,0.7699999999999999,0.7333333333333333,0.6470588235294118,0.6875
1082,0.20000000000000015,1.3877787807814457E-16,0.7000000000000001,0.7699999999999999,0.7333333333333333,0.6470588235294118,0.6875
1083,0.20000000000000015,1.3877787807814457E-16,0.6000000000000001,0.7799999999999999,0.7333333333333333,0.6470588235294118,0.6875
1084,0.20000000000000015,1.3877787807814457E-16,0.5000000000000001,0.7899999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1085,0.20000000000000015,1.3877787807814457E-16,0.40000000000000013,0.7999999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1086,0.20000000000000015,1.3877787807814457E-16,0.30000000000000016,0.8099999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1087,0.20000000000000015,1.3877787807814457E-16,0.20000000000000015,0.84,0.9166666666666666,0.6470588235294118,0.7586206896551724
1088,0.20000000000000015,1.3877787807814457E-16,0.10000000000000014,0.7699999999999999,0.8333333333333334,0.8823529411764706,0.8571428571428571
1089,0.20000000000000015,1.3877787807814457E-16,1.3877787807814457E-16,0.85,0.8823529411764706,0.8823529411764706,0.8823529411764706
1090,0.10000000000000014,1.0,1.0,0.7799999999999999,0.7222222222222222,0.7647058823529411,0.7428571428571428
1091,0.10000000000000014,1.0,0.9,0.7899999999999999,0.8666666666666667,0.7647058823529411,0.8125
1092,0.10000000000000014,1.0,0.8,0.7899999999999999,0.8666666666666667,0.7647058823529411,0.8125
1093,0.10000000000000014,1.0,0.7000000000000001,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1094,0.10000000000000014,1.0,0.6000000000000001,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1095,0.10000000000000014,1.0,0.5000000000000001,0.7299999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1096,0.10000000000000014,1.0,0.40000000000000013,0.7299999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1097,0.10000000000000014,1.0,0.30000000000000016,0.6099999999999998,0.68,1.0,0.8095238095238095
1098,0.10000000000000014,1.0,0.20000000000000015,0.6099999999999998,0.7083333333333334,1.0,0.8292682926829268
1099,0.10000000000000014,1.0,0.10000000000000014,0.6099999999999998,0.7083333333333334,1.0,0.8292682926829268
1100,0.10000000000000014,1.0,1.3877787807814457E-16,0.6099999999999998,0.7083333333333334,1.0,0.8292682926829268
1101,0.10000000000000014,0.9,1.0,0.7799999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1102,0.10000000000000014,0.9,0.9,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1103,0.10000000000000014,0.9,0.8,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1104,0.10000000000000014,0.9,0.7000000000000001,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1105,0.10000000000000014,0.9,0.6000000000000001,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1106,0.10000000000000014,0.9,0.5000000000000001,0.7799999999999999,0.8666666666666667,0.7647058823529411,0.8125
1107,0.10000000000000014,0.9,0.40000000000000013,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1108,0.10000000000000014,0.9,0.30000000000000016,0.6399999999999998,0.6956521739130435,0.9411764705882353,0.7999999999999999
1109,0.10000000000000014,0.9,0.20000000000000015,0.5999999999999998,0.68,1.0,0.8095238095238095
1110,0.10000000000000014,0.9,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1111,0.10000000000000014,0.9,1.3877787807814457E-16,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1112,0.10000000000000014,0.8,1.0,0.7699999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1113,0.10000000000000014,0.8,0.9,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1114,0.10000000000000014,0.8,0.8,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1115,0.10000000000000014,0.8,0.7000000000000001,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1116,0.10000000000000014,0.8,0.6000000000000001,0.7999999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1117,0.10000000000000014,0.8,0.5000000000000001,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1118,0.10000000000000014,0.8,0.40000000000000013,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1119,0.10000000000000014,0.8,0.30000000000000016,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1120,0.10000000000000014,0.8,0.20000000000000015,0.5999999999999998,0.68,1.0,0.8095238095238095
1121,0.10000000000000014,0.8,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1122,0.10000000000000014,0.8,1.3877787807814457E-16,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1123,0.10000000000000014,0.7000000000000001,1.0,0.7699999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1124,0.10000000000000014,0.7000000000000001,0.9,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1125,0.10000000000000014,0.7000000000000001,0.8,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1126,0.10000000000000014,0.7000000000000001,0.7000000000000001,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1127,0.10000000000000014,0.7000000000000001,0.6000000000000001,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1128,0.10000000000000014,0.7000000000000001,0.5000000000000001,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1129,0.10000000000000014,0.7000000000000001,0.40000000000000013,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1130,0.10000000000000014,0.7000000000000001,0.30000000000000016,0.7699999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1131,0.10000000000000014,0.7000000000000001,0.20000000000000015,0.5999999999999998,0.68,1.0,0.8095238095238095
1132,0.10000000000000014,0.7000000000000001,0.10000000000000014,0.5999999999999998,0.68,1.0,0.8095238095238095
1133,0.10000000000000014,0.7000000000000001,1.3877787807814457E-16,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1134,0.10000000000000014,0.6000000000000001,1.0,0.7699999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1135,0.10000000000000014,0.6000000000000001,0.9,0.7799999999999999,0.9230769230769231,0.7058823529411765,0.8000000000000002
1136,0.10000000000000014,0.6000000000000001,0.8,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1137,0.10000000000000014,0.6000000000000001,0.7000000000000001,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1138,0.10000000000000014,0.6000000000000001,0.6000000000000001,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1139,0.10000000000000014,0.6000000000000001,0.5000000000000001,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1140,0.10000000000000014,0.6000000000000001,0.40000000000000013,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1141,0.10000000000000014,0.6000000000000001,0.30000000000000016,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1142,0.10000000000000014,0.6000000000000001,0.20000000000000015,0.7699999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1143,0.10000000000000014,0.6000000000000001,0.10000000000000014,0.5999999999999998,0.68,1.0,0.8095238095238095
1144,0.10000000000000014,0.6000000000000001,1.3877787807814457E-16,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1145,0.10000000000000014,0.5000000000000001,1.0,0.7599999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1146,0.10000000000000014,0.5000000000000001,0.9,0.7699999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1147,0.10000000000000014,0.5000000000000001,0.8,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1148,0.10000000000000014,0.5000000000000001,0.7000000000000001,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1149,0.10000000000000014,0.5000000000000001,0.6000000000000001,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1150,0.10000000000000014,0.5000000000000001,0.5000000000000001,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1151,0.10000000000000014,0.5000000000000001,0.40000000000000013,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1152,0.10000000000000014,0.5000000000000001,0.30000000000000016,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1153,0.10000000000000014,0.5000000000000001,0.20000000000000015,0.7799999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1154,0.10000000000000014,0.5000000000000001,0.10000000000000014,0.5999999999999998,0.68,1.0,0.8095238095238095
1155,0.10000000000000014,0.5000000000000001,1.3877787807814457E-16,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1156,0.10000000000000014,0.40000000000000013,1.0,0.7499999999999999,0.7894736842105263,0.8823529411764706,0.8333333333333333
1157,0.10000000000000014,0.40000000000000013,0.9,0.7399999999999999,0.7894736842105263,0.8823529411764706,0.8333333333333333
1158,0.10000000000000014,0.40000000000000013,0.8,0.7699999999999999,0.9230769230769231,0.7058823529411765,0.8000000000000002
1159,0.10000000000000014,0.40000000000000013,0.7000000000000001,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1160,0.10000000000000014,0.40000000000000013,0.6000000000000001,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1161,0.10000000000000014,0.40000000000000013,0.5000000000000001,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1162,0.10000000000000014,0.40000000000000013,0.40000000000000013,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1163,0.10000000000000014,0.40000000000000013,0.30000000000000016,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1164,0.10000000000000014,0.40000000000000013,0.20000000000000015,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1165,0.10000000000000014,0.40000000000000013,0.10000000000000014,0.7699999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1166,0.10000000000000014,0.40000000000000013,1.3877787807814457E-16,0.7099999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1167,0.10000000000000014,0.30000000000000016,1.0,0.7499999999999999,0.75,0.7058823529411765,0.7272727272727272
1168,0.10000000000000014,0.30000000000000016,0.9,0.7099999999999999,0.6521739130434783,0.8823529411764706,0.75
1169,0.10000000000000014,0.30000000000000016,0.8,0.7199999999999999,0.6818181818181818,0.8823529411764706,0.7692307692307693
1170,0.10000000000000014,0.30000000000000016,0.7000000000000001,0.7399999999999999,0.7894736842105263,0.8823529411764706,0.8333333333333333
1171,0.10000000000000014,0.30000000000000016,0.6000000000000001,0.7399999999999999,0.8823529411764706,0.8823529411764706,0.8823529411764706
1172,0.10000000000000014,0.30000000000000016,0.5000000000000001,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1173,0.10000000000000014,0.30000000000000016,0.40000000000000013,0.7799999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1174,0.10000000000000014,0.30000000000000016,0.30000000000000016,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1175,0.10000000000000014,0.30000000000000016,0.20000000000000015,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1176,0.10000000000000014,0.30000000000000016,0.10000000000000014,0.7899999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1177,0.10000000000000014,0.30000000000000016,1.3877787807814457E-16,0.7199999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1178,0.10000000000000014,0.20000000000000015,1.0,0.7399999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1179,0.10000000000000014,0.20000000000000015,0.9,0.7399999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1180,0.10000000000000014,0.20000000000000015,0.8,0.7499999999999999,0.75,0.7058823529411765,0.7272727272727272
1181,0.10000000000000014,0.20000000000000015,0.7000000000000001,0.7499999999999999,0.75,0.7058823529411765,0.7272727272727272
1182,0.10000000000000014,0.20000000000000015,0.6000000000000001,0.7599999999999999,0.9230769230769231,0.7058823529411765,0.8000000000000002
1183,0.10000000000000014,0.20000000000000015,0.5000000000000001,0.7499999999999999,0.9230769230769231,0.7058823529411765,0.8000000000000002
1184,0.10000000000000014,0.20000000000000015,0.40000000000000013,0.7299999999999999,0.9375,0.8823529411764706,0.9090909090909091
1185,0.10000000000000014,0.20000000000000015,0.30000000000000016,0.7599999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1186,0.10000000000000014,0.20000000000000015,0.20000000000000015,0.7799999999999999,1.0,0.8235294117647058,0.9032258064516129
1187,0.10000000000000014,0.20000000000000015,0.10000000000000014,0.7699999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1188,0.10000000000000014,0.20000000000000015,1.3877787807814457E-16,0.7799999999999999,1.0,0.7647058823529411,0.8666666666666666
1189,0.10000000000000014,0.10000000000000014,1.0,0.7199999999999999,0.6666666666666666,0.7058823529411765,0.6857142857142857
1190,0.10000000000000014,0.10000000000000014,0.9,0.7199999999999999,0.6666666666666666,0.7058823529411765,0.6857142857142857
1191,0.10000000000000014,0.10000000000000014,0.8,0.7299999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1192,0.10000000000000014,0.10000000000000014,0.7000000000000001,0.7299999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1193,0.10000000000000014,0.10000000000000014,0.6000000000000001,0.7399999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1194,0.10000000000000014,0.10000000000000014,0.5000000000000001,0.7499999999999999,0.75,0.7058823529411765,0.7272727272727272
1195,0.10000000000000014,0.10000000000000014,0.40000000000000013,0.7599999999999999,1.0,0.7058823529411765,0.8275862068965517
1196,0.10000000000000014,0.10000000000000014,0.30000000000000016,0.7699999999999999,1.0,0.7058823529411765,0.8275862068965517
1197,0.10000000000000014,0.10000000000000014,0.20000000000000015,0.7299999999999999,0.8823529411764706,0.8823529411764706,0.8823529411764706
1198,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.7399999999999999,0.9375,0.8823529411764706,0.9090909090909091
1199,0.10000000000000014,0.10000000000000014,1.3877787807814457E-16,0.7799999999999999,1.0,0.8235294117647058,0.9032258064516129
1200,0.10000000000000014,1.3877787807814457E-16,1.0,0.7199999999999999,0.6470588235294118,0.6470588235294118,0.6470588235294118
1201,0.10000000000000014,1.3877787807814457E-16,0.9,0.7199999999999999,0.6470588235294118,0.6470588235294118,0.6470588235294118
1202,0.10000000000000014,1.3877787807814457E-16,0.8,0.7199999999999999,0.6470588235294118,0.6470588235294118,0.6470588235294118
1203,0.10000000000000014,1.3877787807814457E-16,0.7000000000000001,0.7299999999999999,0.6875,0.6470588235294118,0.6666666666666667
1204,0.10000000000000014,1.3877787807814457E-16,0.6000000000000001,0.7299999999999999,0.7333333333333333,0.6470588235294118,0.6875
1205,0.10000000000000014,1.3877787807814457E-16,0.5000000000000001,0.7399999999999999,0.7333333333333333,0.6470588235294118,0.6875
1206,0.10000000000000014,1.3877787807814457E-16,0.40000000000000013,0.7499999999999999,0.7333333333333333,0.6470588235294118,0.6875
1207,0.10000000000000014,1.3877787807814457E-16,0.30000000000000016,0.7599999999999999,0.7333333333333333,0.6470588235294118,0.6875
1208,0.10000000000000014,1.3877787807814457E-16,0.20000000000000015,0.7799999999999999,0.8461538461538461,0.6470588235294118,0.7333333333333334
1209,0.10000000000000014,1.3877787807814457E-16,0.10000000000000014,0.7499999999999999,0.8571428571428571,0.7058823529411765,0.7741935483870968
1210,0.10000000000000014,1.3877787807814457E-16,1.3877787807814457E-16,0.85,0.8823529411764706,0.8823529411764706,0.8823529411764706
1211,1.3877787807814457E-16,1.0,1.0,0.85,1.0,0.5882352941176471,0.7407407407407407
1212,1.3877787807814457E-16,1.0,0.9,0.85,1.0,0.5882352941176471,0.7407407407407407
1213,1.3877787807814457E-16,1.0,0.8,0.7699999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1214,1.3877787807814457E-16,1.0,0.7000000000000001,0.7699999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1215,1.3877787807814457E-16,1.0,0.6000000000000001,0.7799999999999999,0.8666666666666667,0.7647058823529411,0.8125
1216,1.3877787807814457E-16,1.0,0.5000000000000001,0.7399999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1217,1.3877787807814457E-16,1.0,0.40000000000000013,0.6099999999999998,0.68,1.0,0.8095238095238095
1218,1.3877787807814457E-16,1.0,0.30000000000000016,0.6099999999999998,0.7083333333333334,1.0,0.8292682926829268
1219,1.3877787807814457E-16,1.0,0.20000000000000015,0.6099999999999998,0.7083333333333334,1.0,0.8292682926829268
1220,1.3877787807814457E-16,1.0,0.10000000000000014,0.5899999999999997,0.68,1.0,0.8095238095238095
1221,1.3877787807814457E-16,1.0,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1222,1.3877787807814457E-16,0.9,1.0,0.85,1.0,0.5882352941176471,0.7407407407407407
1223,1.3877787807814457E-16,0.9,0.9,0.85,1.0,0.5882352941176471,0.7407407407407407
1224,1.3877787807814457E-16,0.9,0.8,0.7599999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1225,1.3877787807814457E-16,0.9,0.7000000000000001,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1226,1.3877787807814457E-16,0.9,0.6000000000000001,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1227,1.3877787807814457E-16,0.9,0.5000000000000001,0.6399999999999998,0.6666666666666666,0.9411764705882353,0.7804878048780487
1228,1.3877787807814457E-16,0.9,0.40000000000000013,0.5999999999999998,0.68,1.0,0.8095238095238095
1229,1.3877787807814457E-16,0.9,0.30000000000000016,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1230,1.3877787807814457E-16,0.9,0.20000000000000015,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1231,1.3877787807814457E-16,0.9,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1232,1.3877787807814457E-16,0.9,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1233,1.3877787807814457E-16,0.8,1.0,0.85,1.0,0.5882352941176471,0.7407407407407407
1234,1.3877787807814457E-16,0.8,0.9,0.85,1.0,0.5882352941176471,0.7407407407407407
1235,1.3877787807814457E-16,0.8,0.8,0.7599999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
